date,temp_max,temp_min,rainfall,windspeed,temp_max_lag1,temp_max_lag2,temp_max_lag3,temp_min_lag1,temp_rolling_7d,temp_range_lag1,rainfall_lag1,month,day_of_year
2023-11-11,25.2,14.9,0.0,11.6,26.4,29.2,29.5,16.1,29.12857142857143,10.299999999999997,2.9,11,315
2023-11-12,25.1,13.9,0.0,11.4,25.2,26.4,29.2,14.9,28.5,10.299999999999999,0.0,11,316
2023-11-13,25.5,13.2,0.0,9.8,25.1,25.2,26.4,13.9,27.857142857142858,11.200000000000001,0.0,11,317
2023-11-14,25.2,14.1,0.0,9.8,25.5,25.1,25.2,13.2,27.285714285714285,12.3,0.0,11,318
2023-11-15,25.7,13.1,0.0,10.2,25.2,25.5,25.1,14.1,26.585714285714285,11.1,0.0,11,319
2023-11-16,26.2,13.0,0.0,8.6,25.7,25.2,25.5,13.1,26.04285714285714,12.6,0.0,11,320
2023-11-17,26.8,14.3,0.0,9.9,26.2,25.7,25.2,13.0,25.614285714285717,13.2,0.0,11,321
2023-11-18,26.2,14.6,0.0,8.0,26.8,26.2,25.7,14.3,25.67142857142857,12.5,0.0,11,322
2023-11-19,25.6,13.9,0.0,10.5,26.2,26.8,26.2,14.6,25.814285714285717,11.6,0.0,11,323
2023-11-20,25.5,13.4,0.0,10.2,25.6,26.2,26.8,13.9,25.885714285714283,11.700000000000001,0.0,11,324
2023-11-21,25.2,13.5,0.0,16.3,25.5,25.6,26.2,13.4,25.885714285714283,12.1,0.0,11,325
2023-11-22,24.8,13.1,0.0,13.8,25.2,25.5,25.6,13.5,25.885714285714283,11.7,0.0,11,326
2023-11-23,24.8,11.3,0.0,9.0,24.8,25.2,25.5,13.1,25.75714285714286,11.700000000000001,0.0,11,327
2023-11-24,25.1,13.4,0.0,10.0,24.8,24.8,25.2,11.3,25.557142857142857,13.5,0.0,11,328
2023-11-25,25.2,12.4,0.0,10.0,25.1,24.8,24.8,13.4,25.314285714285717,11.700000000000001,0.0,11,329
2023-11-26,25.5,14.2,0.0,11.2,25.2,25.1,24.8,12.4,25.17142857142857,12.799999999999999,0.0,11,330
2023-11-27,24.0,15.6,4.0,23.2,25.5,25.2,25.1,14.2,25.157142857142855,11.3,0.0,11,331
2023-11-28,20.5,15.1,3.2,10.2,24.0,25.5,25.2,15.6,24.942857142857143,8.4,4.0,11,332
2023-11-29,24.4,13.4,0.4,8.7,20.5,24.0,25.5,15.1,24.271428571428572,5.4,3.2,11,333
2023-11-30,21.6,14.1,1.0,13.3,24.4,20.5,24.0,13.4,24.214285714285715,10.999999999999998,0.4,11,334
2023-12-01,24.1,13.8,0.1,8.0,21.6,24.4,20.5,14.1,23.757142857142856,7.500000000000002,1.0,12,335
2023-12-02,24.2,13.2,0.0,8.7,24.1,21.6,24.4,13.8,23.614285714285717,10.3,0.1,12,336
2023-12-03,24.5,12.1,0.1,10.4,24.2,24.1,21.6,13.2,23.47142857142857,11.0,0.0,12,337
2023-12-04,22.9,13.7,0.0,11.3,24.5,24.2,24.1,12.1,23.32857142857143,12.4,0.1,12,338
2023-12-05,23.2,11.4,0.0,12.4,22.9,24.5,24.2,13.7,23.171428571428574,9.2,0.0,12,339
2023-12-06,23.5,11.6,0.0,11.3,23.2,22.9,24.5,11.4,23.557142857142857,11.799999999999999,0.0,12,340
2023-12-07,24.1,11.6,0.0,10.2,23.5,23.2,22.9,11.6,23.428571428571427,11.9,0.0,12,341
2023-12-08,23.8,11.4,0.0,13.3,24.1,23.5,23.2,11.6,23.785714285714285,12.500000000000002,0.0,12,342
2023-12-09,23.4,10.7,0.0,13.3,23.8,24.1,23.5,11.4,23.74285714285714,12.4,0.0,12,343
2023-12-10,22.5,10.8,0.0,18.0,23.4,23.8,24.1,10.7,23.62857142857143,12.7,0.0,12,344
2023-12-11,22.2,9.1,0.0,10.1,22.5,23.4,23.8,10.8,23.342857142857145,11.7,0.0,12,345
2023-12-12,22.8,9.2,0.0,11.4,22.2,22.5,23.4,9.1,23.24285714285714,13.1,0.0,12,346
2023-12-13,22.8,10.4,0.0,10.3,22.8,22.2,22.5,9.2,23.185714285714287,13.600000000000001,0.0,12,347
2023-12-14,22.1,9.7,0.0,16.1,22.8,22.8,22.2,10.4,23.085714285714285,12.4,0.0,12,348
2023-12-15,22.0,7.4,0.0,10.2,22.1,22.8,22.8,9.7,22.800000000000004,12.400000000000002,0.0,12,349
2023-12-16,22.3,7.7,0.0,12.1,22.0,22.1,22.8,7.4,22.542857142857144,14.6,0.0,12,350
2023-12-17,22.5,9.4,0.0,12.6,22.3,22.0,22.1,7.7,22.385714285714283,14.600000000000001,0.0,12,351
2023-12-18,21.5,9.1,0.0,20.1,22.5,22.3,22.0,9.4,22.385714285714283,13.1,0.0,12,352
2023-12-19,21.5,8.6,0.0,17.1,21.5,22.5,22.3,9.1,22.285714285714285,12.4,0.0,12,353
2023-12-20,20.4,7.9,0.0,11.8,21.5,21.5,22.5,8.6,22.099999999999998,12.9,0.0,12,354
2023-12-21,21.5,8.1,0.0,13.3,20.4,21.5,21.5,7.9,21.75714285714286,12.499999999999998,0.0,12,355
2023-12-22,21.5,7.1,0.0,9.7,21.5,20.4,21.5,8.1,21.67142857142857,13.4,0.0,12,356
2023-12-23,22.0,11.1,0.3,9.4,21.5,21.5,20.4,7.1,21.599999999999998,14.4,0.0,12,357
2023-12-24,22.9,9.6,0.0,9.2,22.0,21.5,21.5,11.1,21.557142857142857,10.9,0.3,12,358
2023-12-25,22.9,10.7,0.0,12.2,22.9,22.0,21.5,9.6,21.614285714285717,13.299999999999999,0.0,12,359
2023-12-26,22.7,9.5,0.0,8.2,22.9,22.9,22.0,10.7,21.814285714285713,12.2,0.0,12,360
2023-12-27,21.6,8.4,0.0,10.1,22.7,22.9,22.9,9.5,21.985714285714288,13.2,0.0,12,361
2023-12-28,20.9,9.7,0.0,10.3,21.6,22.7,22.9,8.4,22.157142857142855,13.200000000000001,0.0,12,362
2023-12-29,20.2,8.2,0.0,6.4,20.9,21.6,22.7,9.7,22.071428571428573,11.2,0.0,12,363
2023-12-30,19.0,8.9,0.0,9.3,20.2,20.9,21.6,8.2,21.885714285714283,12.0,0.0,12,364
2023-12-31,18.6,7.6,0.0,8.0,19.0,20.2,20.9,8.9,21.457142857142856,10.1,0.0,12,365
